0,1,2,3,4,5,6,7,8,9
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/19 11:00:00,866,0,0,2026/03/19 11:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/19 11:00:00,913,0,0,2026/03/19 11:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/19 11:00:00,5422,0,0,2026/03/19 11:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/21,01:30:25,0000000508916942,DEMAND,0000000508916942
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/21 01:30:00,6978,0,0,2026/03/21 01:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/21 01:30:00,5949,0,0,2026/03/21 01:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/21 01:30:00,1380,0,0,2026/03/21 01:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/21 01:30:00,866,0,0,2026/03/21 01:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/21 01:30:00,4448,0,0,2026/03/21 01:30:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/16,18:00:21,0000000508186886,DEMAND,0000000508186886
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/16 18:00:00,9648,0,0,2026/03/16 18:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/16 18:00:00,8057,0,0,2026/03/16 18:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/16 18:00:00,1578,0,0,2026/03/16 18:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/16 18:00:00,1121,0,0,2026/03/16 18:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/16 18:00:00,6178,0,0,2026/03/16 18:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/09,01:30:21,0000000506974618,DEMAND,0000000506974618
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/09 01:30:00,6625,0,0,2026/03/09 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/09 01:30:00,5946,0,0,2026/03/09 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/09 01:30:00,1237,0,0,2026/03/09 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/09 01:30:00,923,0,0,2026/03/09 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/09 01:30:00,4302,0,0,2026/03/09 01:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/08,22:30:20,0000000506957144,DEMAND,0000000506957144
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/08 22:30:00,7590,0,0,2026/03/08 22:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/08 22:30:00,6812,0,0,2026/03/08 22:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/08 22:30:00,1241,0,0,2026/03/08 22:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/08 22:30:00,979,0,0,2026/03/08 22:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/08 22:30:00,4709,0,0,2026/03/08 22:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/18,23:00:14,0000000508519828,DEMAND,0000000508519828
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/18 23:00:00,7778,0,0,2026/03/18 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/18 23:00:00,6775,0,0,2026/03/18 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/18 23:00:00,1361,0,0,2026/03/18 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/18 23:00:00,920,0,0,2026/03/18 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/18 23:00:00,4854,0,0,2026/03/18 23:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/10,05:30:20,0000000507149214,DEMAND,0000000507149214
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/10 05:30:00,7380,0,0,2026/03/10 05:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/10 05:30:00,6103,0,0,2026/03/10 05:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/10 05:30:00,1220,0,0,2026/03/10 05:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/10 05:30:00,1021,0,0,2026/03/10 05:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/10 05:30:00,4882,0,0,2026/03/10 05:30:04
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/08,06:30:21,0000000506855109,DEMAND,0000000506855109
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/08 06:30:00,7024,0,0,2026/03/08 06:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/08 06:30:00,6121,0,0,2026/03/08 06:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/08 06:30:00,1149,0,0,2026/03/08 06:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/08 06:30:00,937,0,0,2026/03/08 06:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/08 06:30:00,4348,0,0,2026/03/08 06:30:04
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/21,20:30:14,0000000509041941,DEMAND,0000000509041941
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/21 20:30:00,8021,0,0,2026/03/21 20:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/21 20:30:00,7303,0,0,2026/03/21 20:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/21 20:30:00,1477,0,0,2026/03/21 20:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/21 20:30:00,986,0,0,2026/03/21 20:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/21 20:30:00,5147,0,0,2026/03/21 20:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,21:00:20,0000000508037546,DEMAND,0000000508037546
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 21:00:00,8055,0,0,2026/03/15 21:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 21:00:00,7205,0,0,2026/03/15 21:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 21:00:00,1612,0,0,2026/03/15 21:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 21:00:00,982,0,0,2026/03/15 21:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 21:00:00,5146,0,0,2026/03/15 21:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/13,02:30:15,0000000507602180,DEMAND,0000000507602180
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/13 02:30:00,6602,0,0,2026/03/13 02:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/13 02:30:00,6134,0,0,2026/03/13 02:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/13 02:30:00,1382,0,0,2026/03/13 02:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/13 02:30:00,935,0,0,2026/03/13 02:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/13 02:30:00,4323,0,0,2026/03/13 02:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/20,12:30:19,0000000508813771,DEMAND,0000000508813771
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/20 12:30:00,6949,0,0,2026/03/20 12:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/20 12:30:00,5675,0,0,2026/03/20 12:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/20 12:30:00,539,0,0,2026/03/20 12:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/20 12:30:00,812,0,0,2026/03/20 12:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/20 12:30:00,3543,0,0,2026/03/20 12:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/17,23:00:21,0000000508362198,DEMAND,0000000508362198
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/17 23:00:00,8111,0,0,2026/03/17 23:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/17 23:00:00,6655,0,0,2026/03/17 23:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/17 23:00:00,1367,0,0,2026/03/17 23:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/17 23:00:00,938,0,0,2026/03/17 23:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/17 23:00:00,4670,0,0,2026/03/17 23:00:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/13,22:00:12,0000000507735899,DEMAND,0000000507735899
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/13 22:00:00,7602,0,0,2026/03/13 22:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/13 22:00:00,7417,0,0,2026/03/13 22:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/13 22:00:00,1423,0,0,2026/03/13 22:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/13 22:00:00,990,0,0,2026/03/13 22:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/13 22:00:00,5011,0,0,2026/03/13 22:00:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/19,02:00:21,0000000508540085,DEMAND,0000000508540085
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/19 02:00:00,6826,0,0,2026/03/19 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/19 02:00:00,5922,0,0,2026/03/19 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/19 02:00:00,1378,0,0,2026/03/19 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/19 02:00:00,877,0,0,2026/03/19 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/19 02:00:00,4437,0,0,2026/03/19 02:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/16,05:00:04,0000000508084916,DEMAND,0000000508084916
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/16 05:00:00,6743,0,0,2026/03/16 05:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/16 05:00:00,5881,0,0,2026/03/16 05:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/16 05:00:00,1356,0,0,2026/03/16 05:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/16 05:00:00,908,0,0,2026/03/16 05:00:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/16 05:00:00,4631,0,0,2026/03/16 05:00:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,23:00:14,0000000508049531,DEMAND,0000000508049531
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 23:00:00,7361,0,0,2026/03/15 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 23:00:00,6443,0,0,2026/03/15 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 23:00:00,1427,0,0,2026/03/15 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 23:00:00,879,0,0,2026/03/15 23:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 23:00:00,4652,0,0,2026/03/15 23:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/09,14:00:17,0000000507053188,DEMAND,0000000507053188
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/09 14:00:00,7183,0,0,2026/03/09 14:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/09 14:00:00,7587,0,0,2026/03/09 14:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/09 14:00:00,-62,0,0,2026/03/09 14:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/09 14:00:00,967,0,0,2026/03/09 14:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/09 14:00:00,3691,0,0,2026/03/09 14:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/17,13:00:20,0000000508300205,DEMAND,0000000508300205
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/17 13:00:00,7653,0,0,2026/03/17 13:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/17 13:00:00,5499,0,0,2026/03/17 13:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/17 13:00:00,1014,0,0,2026/03/17 13:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/17 13:00:00,876,0,0,2026/03/17 13:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/17 13:00:00,5056,0,0,2026/03/17 13:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/14,19:30:22,0000000507875953,DEMAND,0000000507875953
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/14 19:30:00,8071,0,0,2026/03/14 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/14 19:30:00,7377,0,0,2026/03/14 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/14 19:30:00,1532,0,0,2026/03/14 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/14 19:30:00,1046,0,0,2026/03/14 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/14 19:30:00,5319,0,0,2026/03/14 19:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/17,01:30:12,0000000508229609,DEMAND,0000000508229609
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/17 01:30:00,6923,0,0,2026/03/17 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/17 01:30:00,5926,0,0,2026/03/17 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/17 01:30:00,1438,0,0,2026/03/17 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/17 01:30:00,851,0,0,2026/03/17 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/17 01:30:00,4585,0,0,2026/03/17 01:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,16:00:19,0000000508005247,DEMAND,0000000508005247
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 16:00:00,6414,0,0,2026/03/15 16:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 16:00:00,6049,0,0,2026/03/15 16:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 16:00:00,755,0,0,2026/03/15 16:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 16:00:00,904,0,0,2026/03/15 16:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 16:00:00,4769,0,0,2026/03/15 16:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/11,05:30:20,0000000507301306,DEMAND,0000000507301306
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/11 05:30:00,7257,0,0,2026/03/11 05:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/11 05:30:00,6078,0,0,2026/03/11 05:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/11 05:30:00,1435,0,0,2026/03/11 05:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/11 05:30:00,941,0,0,2026/03/11 05:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/11 05:30:00,5149,0,0,2026/03/11 05:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/20,02:00:27,0000000508726914,DEMAND,0000000508726914
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/20 02:00:00,6852,0,0,2026/03/20 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/20 02:00:00,5943,0,0,2026/03/20 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/20 02:00:00,1416,0,0,2026/03/20 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/20 02:00:00,883,0,0,2026/03/20 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/20 02:00:00,4449,0,0,2026/03/20 02:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/09,06:30:21,0000000507003863,DEMAND,0000000507003863
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/09 06:30:00,8005,0,0,2026/03/09 06:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/09 06:30:00,6742,0,0,2026/03/09 06:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/09 06:30:00,1147,0,0,2026/03/09 06:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/09 06:30:00,987,0,0,2026/03/09 06:30:04
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/09 06:30:00,4505,0,0,2026/03/09 06:30:04
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/18,19:30:22,0000000508496456,DEMAND,0000000508496456
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/18 19:30:00,8985,0,0,2026/03/18 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/18 19:30:00,7943,0,0,2026/03/18 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/18 19:30:00,1606,0,0,2026/03/18 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/18 19:30:00,1096,0,0,2026/03/18 19:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/18 19:30:00,5835,0,0,2026/03/18 19:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/21,06:30:19,0000000508948486,DEMAND,0000000508948486
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/21 06:30:00,7153,0,0,2026/03/21 06:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/21 06:30:00,5869,0,0,2026/03/21 06:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/21 06:30:00,1243,0,0,2026/03/21 06:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/21 06:30:00,949,0,0,2026/03/21 06:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/21 06:30:00,4666,0,0,2026/03/21 06:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/21,00:00:17,0000000508907223,DEMAND,0000000508907223
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/21 00:00:00,7569,0,0,2026/03/21 00:00:03
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/21 00:00:00,6372,0,0,2026/03/21 00:00:03
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/21 00:00:00,1378,0,0,2026/03/21 00:00:03
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/21 00:00:00,883,0,0,2026/03/21 00:00:03
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/21 00:00:00,4842,0,0,2026/03/21 00:00:03
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/14,21:00:20,0000000507884852,DEMAND,0000000507884852
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/14 21:00:00,7606,0,0,2026/03/14 21:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/14 21:00:00,7118,0,0,2026/03/14 21:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/14 21:00:00,1494,0,0,2026/03/14 21:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/14 21:00:00,999,0,0,2026/03/14 21:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/14 21:00:00,5008,0,0,2026/03/14 21:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/15,02:00:21,0000000507914786,DEMAND,0000000507914786
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/15 02:00:00,6257,0,0,2026/03/15 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/15 02:00:00,5842,0,0,2026/03/15 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/15 02:00:00,1311,0,0,2026/03/15 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/15 02:00:00,881,0,0,2026/03/15 02:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/15 02:00:00,4209,0,0,2026/03/15 02:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/19,05:00:35,0000000508561052,DEMAND,0000000508561052
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/19 05:00:00,7116,0,0,2026/03/19 05:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/19 05:00:00,5986,0,0,2026/03/19 05:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/19 05:00:00,1305,0,0,2026/03/19 05:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/19 05:00:00,935,0,0,2026/03/19 05:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/19 05:00:00,4686,0,0,2026/03/19 05:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/12,17:00:23,0000000507543531,DEMAND,0000000507543531
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/12 17:00:00,8949,0,0,2026/03/12 17:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/12 17:00:00,8818,0,0,2026/03/12 17:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/12 17:00:00,1120,0,0,2026/03/12 17:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/12 17:00:00,1043,0,0,2026/03/12 17:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/12 17:00:00,5388,0,0,2026/03/12 17:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/12,22:00:12,0000000507575287,DEMAND,0000000507575287
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/12 22:00:00,8210,0,0,2026/03/12 22:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/12 22:00:00,7781,0,0,2026/03/12 22:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/12 22:00:00,1478,0,0,2026/03/12 22:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/12 22:00:00,1030,0,0,2026/03/12 22:00:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/12 22:00:00,5069,0,0,2026/03/12 22:00:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/16,01:30:12,0000000508063987,DEMAND,0000000508063987
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/16 01:30:00,6551,0,0,2026/03/16 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/16 01:30:00,5850,0,0,2026/03/16 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/16 01:30:00,1495,0,0,2026/03/16 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/16 01:30:00,846,0,0,2026/03/16 01:30:01
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/16 01:30:00,4500,0,0,2026/03/16 01:30:01
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/12,00:30:21,0000000507429682,DEMAND,0000000507429682
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/12 00:30:00,7516,0,0,2026/03/12 00:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,QLD1,2026/03/12 00:30:00,6158,0,0,2026/03/12 00:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,SA1,2026/03/12 00:30:00,1403,0,0,2026/03/12 00:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,TAS1,2026/03/12 00:30:00,858,0,0,2026/03/12 00:30:02
D,OPERATIONAL_DEMAND,ACTUAL,3,VIC1,2026/03/12 00:30:00,4621,0,0,2026/03/12 00:30:02
C,NEMP.WORLD,ACTUAL_OPERATIONAL_DEMAND_HH,AEMO,PUBLIC,2026/03/13,23:30:20,0000000507745060,DEMAND,0000000507745060
D,OPERATIONAL_DEMAND,ACTUAL,3,NSW1,2026/03/13 23:30:00,7116,0,0,2026/03/13 23:30:02
